state,region_code,region_name,postcode
TAS,601,Hobart,7171
TAS,601,Hobart,7172
TAS,601,Hobart,7173
TAS,601,Hobart,7174
TAS,601,Hobart,7175
TAS,601,Hobart,7176
TAS,601,Hobart,7177
TAS,601,Hobart,7999
TAS,602,Launceston and North East,7209
TAS,602,Launceston and North East,7210
TAS,602,Launceston and North East,7211
TAS,602,Launceston and North East,7212
TAS,602,Launceston and North East,7213
TAS,602,Launceston and North East,7214
TAS,602,Launceston and North East,7215
TAS,602,Launceston and North East,7216
TAS,602,Launceston and North East,7248
TAS,602,Launceston and North East,7249
TAS,602,Launceston and North East,7250
TAS,602,Launceston and North East,7252
TAS,602,Launceston and North East,7253
TAS,602,Launceston and North East,7254
TAS,602,Launceston and North East,7255
TAS,602,Launceston and North East,7257
TAS,602,Launceston and North East,7258
TAS,602,Launceston and North East,7259
TAS,602,Launceston and North East,7260
TAS,602,Launceston and North East,7261
TAS,602,Launceston and North East,7262
TAS,602,Launceston and North East,7263
TAS,602,Launceston and North East,7264
TAS,602,Launceston and North East,7265
TAS,602,Launceston and North East,7267
TAS,602,Launceston and North East,7268
TAS,602,Launceston and North East,7270
TAS,602,Launceston and North East,7275
TAS,602,Launceston and North East,7276
TAS,602,Launceston and North East,7277
TAS,602,Launceston and North East,7290
TAS,602,Launceston and North East,7291
TAS,602,Launceston and North East,7292
TAS,602,Launceston and North East,7300
TAS,602,Launceston and North East,7301
TAS,602,Launceston and North East,7302
TAS,602,Launceston and North East,7303
TAS,602,Launceston and North East,7304
TAS,601,Hobart,7001
TAS,601,Hobart,7026
TAS,601,Hobart,7027
TAS,601,Hobart,7109
TAS,601,Hobart,7112
TAS,601,Hobart,7113
TAS,601,Hobart,7116
TAS,601,Hobart,7117
TAS,601,Hobart,7119
TAS,601,Hobart,7120
TAS,601,Hobart,7139
TAS,601,Hobart,7150
TAS,601,Hobart,7155
TAS,601,Hobart,7162
TAS,601,Hobart,7163
TAS,601,Hobart,7178
TAS,601,Hobart,7179
TAS,601,Hobart,7180
TAS,601,Hobart,7182
TAS,601,Hobart,7183
TAS,601,Hobart,7184
TAS,601,Hobart,7185
TAS,601,Hobart,7186
TAS,601,Hobart,7187
TAS,601,Hobart,7190
TAS,604,West and North West,7256
TAS,604,West and North West,7305
TAS,604,West and North West,7306
TAS,604,West and North West,7307
TAS,604,West and North West,7310
TAS,604,West and North West,7315
TAS,604,West and North West,7316
TAS,604,West and North West,7320
TAS,604,West and North West,7321
TAS,604,West and North West,7322
TAS,604,West and North West,7325
TAS,604,West and North West,7330
TAS,604,West and North West,7331
TAS,604,West and North West,7466
TAS,604,West and North West,7467
TAS,604,West and North West,7468
TAS,604,West and North West,7469
TAS,604,West and North West,7470
NT,701,Darwin,800
NT,701,Darwin,810
NT,701,Darwin,812
NT,701,Darwin,820
NT,701,Darwin,828
NT,701,Darwin,829
NT,701,Darwin,830
NT,701,Darwin,832
NT,701,Darwin,834
NT,701,Darwin,835
NT,701,Darwin,836
NT,701,Darwin,837
NT,701,Darwin,838
NT,701,Darwin,839
NT,701,Darwin,841
NT,701,Darwin,899
NT,701,Darwin,909
NT,702,Northern Territory - Outback,822
NT,702,Northern Territory - Outback,840
NT,702,Northern Territory - Outback,845
NT,702,Northern Territory - Outback,846
NT,702,Northern Territory - Outback,847
NT,702,Northern Territory - Outback,850
NT,702,Northern Territory - Outback,852
NT,702,Northern Territory - Outback,853
NT,702,Northern Territory - Outback,854
NT,702,Northern Territory - Outback,860
NT,702,Northern Territory - Outback,862
NT,702,Northern Territory - Outback,870
NT,702,Northern Territory - Outback,872
NT,702,Northern Territory - Outback,880
NT,702,Northern Territory - Outback,885
NT,702,Northern Territory - Outback,886
ACT,801,Australian Capital Territory,2600
ACT,801,Australian Capital Territory,2601
ACT,801,Australian Capital Territory,2602
ACT,801,Australian Capital Territory,2603
ACT,801,Australian Capital Territory,2604
ACT,801,Australian Capital Territory,2605
ACT,801,Australian Capital Territory,2606
ACT,801,Australian Capital Territory,2607
ACT,801,Australian Capital Territory,2609
ACT,801,Australian Capital Territory,2611
ACT,801,Australian Capital Territory,2612
ACT,801,Australian Capital Territory,2614
ACT,801,Australian Capital Territory,2615
ACT,801,Australian Capital Territory,2617
ACT,801,Australian Capital Territory,2900
ACT,801,Australian Capital Territory,2902
ACT,801,Australian Capital Territory,2903
ACT,801,Australian Capital Territory,2904
ACT,801,Australian Capital Territory,2905
ACT,801,Australian Capital Territory,2906
ACT,801,Australian Capital Territory,2911
ACT,801,Australian Capital Territory,2912
ACT,801,Australian Capital Territory,2913
ACT,801,Australian Capital Territory,2914
ACT,801,Australian Capital Territory,2920
Other,902,Unknown/Overseas,2899
Other,902,Unknown/Overseas,6798
Other,902,Unknown/Overseas,6799
Other,902,Unknown/Overseas,7151
Other,902,Unknown/Overseas,0
Other,902,Unknown/Overseas,9998
Other,902,Unknown/Overseas,9999
